0.0728428687,-0.0128076546,-0.0132328068,0.0132662763,0.0880861859,0.0674102019,-0.0108129906,-0.0028633472,-0.0391540888,-0.0104575130,0.0967159584,0.0020789656,-0.0658666111,0.0505965262,0.0601054123,0.0219202809,0.0159002328,-0.0323916636,-0.1423764229,-0.0032443331,0.0602952779,-0.0265831430,-0.1124103726,-0.0264748269,-0.0041504548,0.0103240316,-0.0421952442,-0.0540736176,0.0084431023,-0.0508142002,0.0077056484,-0.0869464547,0.0819879368,0.0509285737,0.0557651845,-0.0398401345,0.0053180901,0.0505368399,-0.0358730058,0.0102968692,0.0481230769,0.0995481353,0.0167888877,-0.0090343556,0.0385863987,0.0391817348,-0.1096665881,0.0116074841,0.0251493777,0.0399995452
0.0800542868,-0.0144370097,-0.0159847737,0.0143210979,0.0962116913,0.0750407252,-0.0088479688,-0.0038086202,-0.0446619136,-0.0127229409,0.1059364510,0.0031437904,-0.0739008184,0.0564958906,0.0657546887,0.0228681310,0.0170125717,-0.0359811375,-0.1581613533,-0.0037887565,0.0718506262,-0.0294277148,-0.1245658512,-0.0289839337,-0.0037162858,0.0113506214,-0.0464356117,-0.0587955284,0.0096136671,-0.0566303759,0.0075585083,-0.0953948329,0.0901758363,0.0564316963,0.0610486461,-0.0439538261,0.0067603502,0.0545680740,-0.0395906408,0.0105727273,0.0538346532,0.1091893274,0.0185908406,-0.0108338303,0.0424256372,0.0445537301,-0.1226791316,0.0121798574,0.0276386802,0.0438786631
0.0874068158,-0.0169150741,-0.0184991864,0.0153731628,0.1040616013,0.0823209413,-0.0115601492,-0.0048647169,-0.0502092112,-0.0145944783,0.1150830438,0.0042111472,-0.0819613730,0.0615949563,0.0711741247,0.0227104228,0.0172312896,-0.0397984365,-0.1735411853,-0.0018886179,0.0844298301,-0.0323651817,-0.1368370350,-0.0315838861,-0.0042688892,0.0119644776,-0.0500142499,-0.0636912508,0.0105821932,-0.0611823596,0.0074239995,-0.1042106257,0.0996234852,0.0614881839,0.0664328781,-0.0479075198,0.0082815635,0.0586010477,-0.0422597461,0.0106809349,0.0586092411,0.1187091293,0.0197425491,-0.0126527738,0.0460730684,0.0491877362,-0.1347219039,0.0130337099,0.0297454230,0.0466990452
0.0943640746,-0.0186681291,-0.0212081663,0.0163676588,0.1118350821,0.0908921413,-0.0122315613,-0.0052579700,-0.0550926284,-0.0169576978,0.1242978631,0.0052787368,-0.0918190247,0.0674762460,0.0768886306,0.0238110054,0.0170076659,-0.0446714109,-0.1900959590,-0.0028214859,0.0949672892,-0.0352615803,-0.1488827347,-0.0342893330,-0.0036728410,0.0133526016,-0.0543620641,-0.0684043715,0.0113114226,-0.0685924583,0.0072865296,-0.1125085258,0.1083502525,0.0672028044,0.0717502609,-0.0520477550,0.0096070434,0.0626788332,-0.0439980807,0.0105577233,0.0631455618,0.1278123218,0.0211873331,-0.0142264471,0.0501088186,0.0547183846,-0.1462992947,0.0137824703,0.0326843317,0.0500284089
0.1016159314,-0.0208003358,-0.0237120570,0.0175910968,0.1198101600,0.0991887737,-0.0122751519,-0.0059611105,-0.0612491606,-0.0183905339,0.1333851544,0.0063476834,-0.0993602577,0.0728416532,0.0825119281,0.0257551356,0.0201868580,-0.0479832114,-0.2034091894,-0.0023447509,0.1064960370,-0.0382155725,-0.1612661433,-0.0368106937,-0.0038408009,0.0140276563,-0.0585575421,-0.0732128764,0.0121228206,-0.0740515317,0.0070891565,-0.1211623187,0.1173197543,0.0720636267,0.0770052910,-0.0568142596,0.0091775469,0.0667095722,-0.0476446324,0.0104325226,0.0680179086,0.1378683272,0.0229156750,-0.0158813083,0.0539445748,0.0592746831,-0.1564436443,0.0151001441,0.0348046340,0.0532531035
0.1091799313,-0.0225227481,-0.0264309308,0.0185369668,0.1272091519,0.1070299758,-0.0142209921,-0.0070300798,-0.0668436550,-0.0202554626,0.1425770764,0.0077285098,-0.1078764724,0.0775793530,0.0880118104,0.0266524582,0.0208467982,-0.0519817973,-0.2225003895,-0.0047469135,0.1179963840,-0.0409511235,-0.1734764250,-0.0394760163,-0.0034355900,0.0154054794,-0.0615479914,-0.0780307056,0.0130985460,-0.0803111912,0.0073979197,-0.1296543843,0.1253159839,0.0778419004,0.0824182347,-0.0610731766,0.0124159378,0.0707309984,-0.0503627909,0.0107491299,0.0726674041,0.1468754731,0.0250800753,-0.0175903529,0.0577795378,0.0594622527,-0.1693904978,0.0152490359,0.0381052357,0.0561244477
0.1160076633,-0.0245366596,-0.0290728453,0.0196854215,0.1349167222,0.1149981824,-0.0142224676,-0.0081811288,-0.0720540650,-0.0215257789,0.1517752337,0.0086169960,-0.1164310607,0.0832184170,0.0937457744,0.0266249581,0.0218615880,-0.0561415784,-0.2318470150,-0.0026881479,0.1295806493,-0.0438402391,-0.1599892262,-0.0424019362,-0.0029944017,0.0156204034,-0.0666213935,-0.0827652124,0.0139351605,-0.0860866467,0.0068122625,-0.1380657231,0.1352070125,0.0832258120,0.0877118761,-0.0649397418,0.0138810091,0.0747576566,-0.0533144873,0.0111887667,0.0778749054,0.1564077598,0.0263707036,-0.0195111694,0.0616288952,0.0652733777,-0.1813450828,0.0169660513,0.0401953474,0.0594874297
0.1232928253,-0.0262530774,-0.0316444373,0.0206538009,0.1433245351,0.1229298940,-0.0151742488,-0.0084804809,-0.0778441647,-0.0239901676,0.1608623747,0.0095682598,-0.1246427397,0.0889574511,0.0992425848,0.0285708577,0.0229741118,-0.0606308152,-0.2496015698,-0.0025222179,0.1411203410,-0.0467194402,-0.1978849069,-0.0447209270,-0.0039552652,0.0160875513,-0.0700134923,-0.0876040314,0.0147032505,-0.0924849084,0.0067645926,-0.1466015201,0.1429336892,0.0886242554,0.0929103961,-0.0695350302,0.0152165378,0.0788181342,-0.0551940196,0.0109725291,0.0823069572,0.1659404904,0.0280974956,-0.0210488395,0.0647750871,0.0711058840,-0.1914465273,0.0171961632,0.0414930473,0.0630342405
0.1306018921,-0.0279476125,-0.0342085916,0.0212708252,0.1512428963,0.1309639408,-0.0154928390,-0.0087359959,-0.0834115928,-0.0265343933,0.1708345194,0.0106377840,-0.1328588030,0.0941790711,0.1048612743,0.0292386076,0.0243855801,-0.0644859610,-0.2660055748,-0.0103247401,0.1526225041,-0.0499687997,-0.2100932498,-0.0472927710,-0.0032628274,0.0176524358,-0.0737240637,-0.0923982150,0.0156032813,-0.0972746535,0.0065540906,-0.1544039615,0.1518076996,0.0937043241,0.0982868906,-0.0740068142,0.0166321815,0.0828809119,-0.0594416498,0.0120798659,0.0866189432,0.1756515861,0.0298239633,-0.0223872633,0.0693040492,0.0741857417,-0.2060320009,0.0187249918,0.0453156103,0.0666519834
0.1378514052,-0.0301987121,-0.0367416589,0.0227439551,0.1586174331,0.1387404931,-0.0173779439,-0.0094484777,-0.0889625387,-0.0277598204,0.1808858242,0.0124435599,-0.1410753762,0.0998048856,0.1104804925,0.0316865758,0.0253783397,-0.0685146402,-0.2803785852,-0.0056352210,0.1647982246,-0.0524545356,-0.2222914747,-0.0486067958,-0.0031966866,0.0187118137,-0.0787769720,-0.0975988025,0.0163954174,-0.1031416136,0.0064677507,-0.1635011417,0.1612092891,0.1002524982,0.1037004394,-0.0780067698,0.0181362774,0.0869170975,-0.0619022565,0.0113425327,0.0915966372,0.1850068428,0.0315499731,-0.0244564909,0.0731430139,0.0763567040,-0.2148085324,0.0199946857,0.0473604893,0.0699266845
0.1450983316,-0.0314335360,-0.0396606990,0.0238127197,0.1669727774,0.1453813324,-0.0168014530,-0.0101457766,-0.0945594587,-0.0301265954,0.1884280473,0.0127726190,-0.1492127131,0.1049611308,0.1174655868,0.0305145067,0.0260211960,0.0714708980,-0.2988895422,-0.0021840876,0.1757180995,-0.0553327934,-0.2345932156,-0.0529469868,-0.0031983117,0.0202393793,-0.0815981489,-0.1020916111,0.0172447241,-0.1094113878,0.0063386142,-0.1719786889,0.1702660604,0.1044298346,0.1089146565,-0.0822548488,0.0195661434,0.0909831419,-0.0639614850,0.0115276136,0.0958326841,0.1945401090,0.0329859502,-0.0256017822,0.0768155016,0.0778235254,-0.2296782639,0.0195148318,0.0498754370,0.0722382641
